sim,true_beta,n,model,p,n_f,true_beta_f
469,0,25,model2,0.005465829543156902,25,beta = 0
469,0,25,model3,0.37662406364196954,25,beta = 0
469,0,25,model4,0.3109014675428219,25,beta = 0
469,0,25,model5,0.7786526442581286,25,beta = 0
469,0,25,model6,0.398481509492568,25,beta = 0
470,0,25,model1,0.5765608998310665,25,beta = 0
470,0,25,model2,0.1356676641384487,25,beta = 0
470,0,25,model3,0.5272041934850702,25,beta = 0
470,0,25,model4,0.2740413016364379,25,beta = 0
470,0,25,model5,0.44097929967544514,25,beta = 0
470,0,25,model6,0.13599375160690658,25,beta = 0
471,0,25,model1,0.24195245288388706,25,beta = 0
471,0,25,model2,0.4593945081735512,25,beta = 0
471,0,25,model3,0.755144460448984,25,beta = 0
471,0,25,model4,0.8593445451767849,25,beta = 0
471,0,25,model5,0.10882326935104783,25,beta = 0
471,0,25,model6,0.6542934777067835,25,beta = 0
472,0,25,model1,0.38164972006354203,25,beta = 0
472,0,25,model2,0.031845722607353855,25,beta = 0
472,0,25,model3,0.6327327911094094,25,beta = 0
472,0,25,model4,0.5308517446945806,25,beta = 0
472,0,25,model5,0.9827733986374151,25,beta = 0
472,0,25,model6,0.05977874368325335,25,beta = 0
473,0,25,model1,0.48969223528002714,25,beta = 0
473,0,25,model2,0.04342502429713994,25,beta = 0
473,0,25,model3,0.08541967725660711,25,beta = 0
473,0,25,model4,0.5273204621686103,25,beta = 0
473,0,25,model5,0.442212449020441,25,beta = 0
473,0,25,model6,0.8611495568418793,25,beta = 0
474,0,25,model1,0.5765292699593217,25,beta = 0
474,0,25,model2,0.8917127004152715,25,beta = 0
474,0,25,model3,0.37322676055668824,25,beta = 0
474,0,25,model4,0.9187592197435015,25,beta = 0
474,0,25,model5,0.8556349704481183,25,beta = 0
474,0,25,model6,0.43826247035505295,25,beta = 0
475,0,25,model1,0.4325428369189972,25,beta = 0
475,0,25,model2,0.9368854085998563,25,beta = 0
475,0,25,model3,0.5630604632833681,25,beta = 0
475,0,25,model4,0.8178828131281672,25,beta = 0
475,0,25,model5,0.05158454070094816,25,beta = 0
475,0,25,model6,0.141526592262674,25,beta = 0
476,0,25,model1,0.47773979091889596,25,beta = 0
476,0,25,model2,0.014061784564309902,25,beta = 0
476,0,25,model3,0.27874254645671126,25,beta = 0
476,0,25,model4,0.3151693079062538,25,beta = 0
476,0,25,model5,0.5141117081226759,25,beta = 0
476,0,25,model6,0.1226378720420208,25,beta = 0
477,0,25,model1,0.00148308322996397,25,beta = 0
477,0,25,model2,0.8014275320092199,25,beta = 0
477,0,25,model3,0.7501830107169782,25,beta = 0
477,0,25,model4,0.34565693727347924,25,beta = 0
477,0,25,model5,0.6995256904391907,25,beta = 0
477,0,25,model6,0.02848622156839191,25,beta = 0
478,0,25,model1,0.7657048579337902,25,beta = 0
478,0,25,model2,0.28381151588069986,25,beta = 0
478,0,25,model3,0.16471742285261745,25,beta = 0
478,0,25,model4,0.4737718560330543,25,beta = 0
478,0,25,model5,0.5546660240753665,25,beta = 0
478,0,25,model6,0.2038786776698839,25,beta = 0
479,0,25,model1,0.12244623135339924,25,beta = 0
479,0,25,model2,0.5852632003911764,25,beta = 0
479,0,25,model3,0.15129024037380176,25,beta = 0
479,0,25,model4,0.10658243400532577,25,beta = 0
479,0,25,model5,0.35514963356371676,25,beta = 0
479,0,25,model6,0.1251385090148192,25,beta = 0
480,0,25,model1,0.19497731050143738,25,beta = 0
480,0,25,model2,0.40262073084023464,25,beta = 0
480,0,25,model3,0.8877003852162783,25,beta = 0
480,0,25,model4,0.47895182203155184,25,beta = 0
480,0,25,model5,0.7843505855231219,25,beta = 0
480,0,25,model6,0.4058886519711804,25,beta = 0
481,0,25,model1,0.7412451915892873,25,beta = 0
481,0,25,model2,0.7189811675947418,25,beta = 0
481,0,25,model3,0.20060492601277757,25,beta = 0
481,0,25,model4,0.26143973995715786,25,beta = 0
481,0,25,model5,0.9869811605686865,25,beta = 0
481,0,25,model6,0.9029625516451547,25,beta = 0
482,0,25,model1,0.14121479143475493,25,beta = 0
482,0,25,model2,0.9011180749029564,25,beta = 0
482,0,25,model3,0.71365697525231,25,beta = 0
482,0,25,model4,0.15473167900979737,25,beta = 0
482,0,25,model5,0.2762047654077613,25,beta = 0
482,0,25,model6,0.6227420829726554,25,beta = 0
483,0,25,model1,0.036114293791351074,25,beta = 0
483,0,25,model2,0.06327099144203982,25,beta = 0
483,0,25,model3,0.7698149618037169,25,beta = 0
483,0,25,model4,0.20683284867961194,25,beta = 0
483,0,25,model5,0.41389099113828065,25,beta = 0
483,0,25,model6,0.4276211875606014,25,beta = 0
484,0,25,model1,0.9365694684497304,25,beta = 0
484,0,25,model2,0.020545680931967424,25,beta = 0
484,0,25,model3,0.595668778035755,25,beta = 0
484,0,25,model4,0.0825811675167486,25,beta = 0
484,0,25,model5,0.1878881124002359,25,beta = 0
484,0,25,model6,0.7963162785549831,25,beta = 0
485,0,25,model1,0.33789335344106786,25,beta = 0
485,0,25,model2,0.27285515509280195,25,beta = 0
485,0,25,model3,0.2701617513528537,25,beta = 0
485,0,25,model4,0.874159088022198,25,beta = 0
485,0,25,model5,0.44077050543065377,25,beta = 0
485,0,25,model6,0.2392876490223684,25,beta = 0
486,0,25,model1,0.4864885201471717,25,beta = 0
486,0,25,model2,0.9294381571119836,25,beta = 0
486,0,25,model3,0.5627223886040433,25,beta = 0
486,0,25,model4,0.8917197517518609,25,beta = 0
486,0,25,model5,0.8245803911911176,25,beta = 0
486,0,25,model6,0.6915488713313465,25,beta = 0
487,0,25,model1,0.5180834671756639,25,beta = 0
487,0,25,model2,0.8426179144879156,25,beta = 0
487,0,25,model3,0.4158532655363909,25,beta = 0
487,0,25,model4,0.8216288332528113,25,beta = 0
487,0,25,model5,0.7701222619751908,25,beta = 0
487,0,25,model6,0.9487441620198045,25,beta = 0
488,0,25,model1,0.15625914573835065,25,beta = 0
488,0,25,model2,0.9616158782019889,25,beta = 0
488,0,25,model3,0.416810056883287,25,beta = 0
488,0,25,model4,0.018980107305178573,25,beta = 0
488,0,25,model5,0.5521933221898756,25,beta = 0
488,0,25,model6,0.933636863710549,25,beta = 0
489,0,25,model1,0.10535944297502771,25,beta = 0
489,0,25,model2,0.40742910006807376,25,beta = 0
489,0,25,model3,0.03742281417285308,25,beta = 0
489,0,25,model4,0.6968362414517748,25,beta = 0
489,0,25,model5,0.16067596202338402,25,beta = 0
489,0,25,model6,0.5138715472949458,25,beta = 0
490,0,25,model1,0.20495076468390522,25,beta = 0
490,0,25,model2,0.3930261658758524,25,beta = 0
490,0,25,model3,0.6882974034228684,25,beta = 0
490,0,25,model4,0.06947027844410375,25,beta = 0
490,0,25,model5,0.24568771717925103,25,beta = 0
490,0,25,model6,0.8059164552144898,25,beta = 0
491,0,25,model1,0.5498923718970076,25,beta = 0
491,0,25,model2,0.234004854851325,25,beta = 0
491,0,25,model3,0.6453266299592122,25,beta = 0
491,0,25,model4,0.8596465467286803,25,beta = 0
491,0,25,model5,0.9243231959692129,25,beta = 0
491,0,25,model6,0.2789088048281836,25,beta = 0
492,0,25,model1,0.16368922769922545,25,beta = 0
492,0,25,model2,0.19292264543113305,25,beta = 0
492,0,25,model3,0.07799849466119786,25,beta = 0
492,0,25,model4,0.2758959935226532,25,beta = 0
492,0,25,model5,0.7785073904234012,25,beta = 0
492,0,25,model6,0.36423997688247844,25,beta = 0
493,0,25,model1,0.44742498740890935,25,beta = 0
493,0,25,model2,0.8260031947957118,25,beta = 0
493,0,25,model3,0.3319628095840925,25,beta = 0
493,0,25,model4,0.8812055108780025,25,beta = 0
493,0,25,model5,0.27153629175468813,25,beta = 0
493,0,25,model6,0.8832665197539447,25,beta = 0
494,0,25,model1,0.20592735215262808,25,beta = 0
494,0,25,model2,0.36219579790513823,25,beta = 0
494,0,25,model3,0.03873836866967659,25,beta = 0
494,0,25,model4,0.582641719898696,25,beta = 0
494,0,25,model5,0.6248289640617185,25,beta = 0
494,0,25,model6,0.05740535843140424,25,beta = 0
495,0,25,model1,0.3884870560762179,25,beta = 0
495,0,25,model2,0.8153738961396606,25,beta = 0
495,0,25,model3,0.32115982611727384,25,beta = 0
495,0,25,model4,0.7402992485700752,25,beta = 0
495,0,25,model5,0.3616881478982895,25,beta = 0
495,0,25,model6,0.5818029992718738,25,beta = 0
496,0,25,model1,0.3567547795969471,25,beta = 0
496,0,25,model2,0.8383136984805468,25,beta = 0
496,0,25,model3,0.9814736561015618,25,beta = 0
496,0,25,model4,0.1491411215799112,25,beta = 0
496,0,25,model5,0.608586290651091,25,beta = 0
496,0,25,model6,0.027596776166445958,25,beta = 0
497,0,25,model1,0.3306512004645904,25,beta = 0
497,0,25,model2,0.8615409704375883,25,beta = 0
497,0,25,model3,0.8499655887490796,25,beta = 0
497,0,25,model4,0.6038941332407723,25,beta = 0
497,0,25,model5,0.42746722567500983,25,beta = 0
497,0,25,model6,0.3512799962359151,25,beta = 0
498,0,25,model1,0.7301545767364779,25,beta = 0
498,0,25,model2,0.11784318994716801,25,beta = 0
498,0,25,model3,0.01186656640973886,25,beta = 0
498,0,25,model4,0.5004952400039833,25,beta = 0
498,0,25,model5,0.4318825330527656,25,beta = 0
498,0,25,model6,0.21282134045734097,25,beta = 0
499,0,25,model1,0.324730530934196,25,beta = 0
499,0,25,model2,0.31826392590689323,25,beta = 0
499,0,25,model3,0.8047591943467897,25,beta = 0
499,0,25,model4,0.023480164907494425,25,beta = 0
499,0,25,model5,0.9124845726254356,25,beta = 0
499,0,25,model6,0.24734003568648094,25,beta = 0
500,0,25,model1,0.9194182129169444,25,beta = 0
500,0,25,model2,0.5129556293500436,25,beta = 0
500,0,25,model3,0.02759376616349918,25,beta = 0
500,0,25,model4,0.16950885267030585,25,beta = 0
500,0,25,model5,0.5740888919418008,25,beta = 0
500,0,25,model6,0.9489724671867603,25,beta = 0
1,0.2,25,model1,0.4508260555886794,25,beta = 0.2
1,0.2,25,model2,0.04686595152175877,25,beta = 0.2
1,0.2,25,model3,0.9667025806354073,25,beta = 0.2
1,0.2,25,model4,0.2654046341988414,25,beta = 0.2
1,0.2,25,model5,0.17395522200043598,25,beta = 0.2
1,0.2,25,model6,0.6223195054554361,25,beta = 0.2
2,0.2,25,model1,0.6495864958187806,25,beta = 0.2
2,0.2,25,model2,0.2662645209470434,25,beta = 0.2
2,0.2,25,model3,0.005188594065035471,25,beta = 0.2
2,0.2,25,model4,0.6302633324283831,25,beta = 0.2
2,0.2,25,model5,0.5209255309691934,25,beta = 0.2
2,0.2,25,model6,0.25189418124255314,25,beta = 0.2
3,0.2,25,model1,0.1272454615309846,25,beta = 0.2
3,0.2,25,model2,0.44518500449998644,25,beta = 0.2
3,0.2,25,model3,0.917619937054623,25,beta = 0.2
3,0.2,25,model4,0.3462645111235394,25,beta = 0.2
3,0.2,25,model5,0.40078206717965315,25,beta = 0.2
3,0.2,25,model6,0.8283303069107794,25,beta = 0.2
4,0.2,25,model1,0.07648647854945874,25,beta = 0.2
4,0.2,25,model2,0.39852523926624805,25,beta = 0.2
4,0.2,25,model3,0.20458446109777947,25,beta = 0.2
4,0.2,25,model4,0.003271995720821101,25,beta = 0.2
4,0.2,25,model5,0.05275390034128044,25,beta = 0.2
4,0.2,25,model6,0.9738738441290087,25,beta = 0.2
5,0.2,25,model1,0.24805862710999083,25,beta = 0.2
5,0.2,25,model2,0.34585525883665935,25,beta = 0.2
5,0.2,25,model3,0.10990833841418558,25,beta = 0.2
5,0.2,25,model4,0.31258635167516013,25,beta = 0.2
5,0.2,25,model5,0.7237067257849121,25,beta = 0.2
5,0.2,25,model6,0.1797049955807323,25,beta = 0.2
6,0.2,25,model1,0.5884239214627576,25,beta = 0.2
6,0.2,25,model2,0.054262755343901355,25,beta = 0.2
6,0.2,25,model3,0.056710283906441256,25,beta = 0.2
6,0.2,25,model4,0.5115867081063931,25,beta = 0.2
6,0.2,25,model5,0.24079201271271322,25,beta = 0.2
6,0.2,25,model6,0.5203063702311062,25,beta = 0.2
7,0.2,25,model1,0.6900936363878417,25,beta = 0.2
7,0.2,25,model2,0.38750749411747154,25,beta = 0.2
7,0.2,25,model3,0.7921232871752275,25,beta = 0.2
7,0.2,25,model4,0.2593566221366852,25,beta = 0.2
7,0.2,25,model5,0.0696222188384859,25,beta = 0.2
7,0.2,25,model6,0.23103912873034235,25,beta = 0.2
8,0.2,25,model1,0.08250901894982295,25,beta = 0.2
8,0.2,25,model2,0.21684491719680252,25,beta = 0.2
8,0.2,25,model3,0.4454569651270157,25,beta = 0.2
8,0.2,25,model4,0.7402664066299631,25,beta = 0.2
8,0.2,25,model5,0.8038433590947325,25,beta = 0.2
8,0.2,25,model6,0.997223680597285,25,beta = 0.2
9,0.2,25,model1,0.45563364086451286,25,beta = 0.2
9,0.2,25,model2,0.07951741957521404,25,beta = 0.2
9,0.2,25,model3,0.076147775784803,25,beta = 0.2
9,0.2,25,model4,0.8765088818608328,25,beta = 0.2
9,0.2,25,model5,0.4095587446232828,25,beta = 0.2
9,0.2,25,model6,0.7582287033366252,25,beta = 0.2
10,0.2,25,model1,0.45551898597786633,25,beta = 0.2
10,0.2,25,model2,0.23369577447478912,25,beta = 0.2
10,0.2,25,model3,0.4124267297141221,25,beta = 0.2
10,0.2,25,model4,0.8777424794709879,25,beta = 0.2
10,0.2,25,model5,0.01453118175320323,25,beta = 0.2
10,0.2,25,model6,0.058846243400851664,25,beta = 0.2
11,0.2,25,model1,0.08683743519369444,25,beta = 0.2
11,0.2,25,model2,0.09138395748030052,25,beta = 0.2
11,0.2,25,model3,0.010637435126416059,25,beta = 0.2
11,0.2,25,model4,0.3025310578880869,25,beta = 0.2
11,0.2,25,model5,0.03323348833448714,25,beta = 0.2
11,0.2,25,model6,0.5738127557848348,25,beta = 0.2
12,0.2,25,model1,0.04160464356190225,25,beta = 0.2
12,0.2,25,model2,0.054165223872343175,25,beta = 0.2
12,0.2,25,model3,0.07090954812077711,25,beta = 0.2
12,0.2,25,model4,0.5639529774390523,25,beta = 0.2
12,0.2,25,model5,0.036231787705396395,25,beta = 0.2
12,0.2,25,model6,0.00892810734960272,25,beta = 0.2
13,0.2,25,model1,0.15381715179661576,25,beta = 0.2
13,0.2,25,model2,0.08384797640875029,25,beta = 0.2
13,0.2,25,model3,0.03707615094484287,25,beta = 0.2
13,0.2,25,model4,0.48879005627800476,25,beta = 0.2
13,0.2,25,model5,0.02368093763386064,25,beta = 0.2
13,0.2,25,model6,0.00189883568122752,25,beta = 0.2
14,0.2,25,model1,0.17397124981515102,25,beta = 0.2
14,0.2,25,model2,0.027190006799885168,25,beta = 0.2
14,0.2,25,model3,0.2648546121684515,25,beta = 0.2
14,0.2,25,model4,0.25013350615600005,25,beta = 0.2
14,0.2,25,model5,0.8295213636265887,25,beta = 0.2
14,0.2,25,model6,0.6635088530738812,25,beta = 0.2
15,0.2,25,model1,0.4313627944095637,25,beta = 0.2
15,0.2,25,model2,0.3826010566113046,25,beta = 0.2
15,0.2,25,model3,0.47021476816968966,25,beta = 0.2
15,0.2,25,model4,0.3093680747343792,25,beta = 0.2
15,0.2,25,model5,0.3714721224482197,25,beta = 0.2
15,0.2,25,model6,0.553609846453166,25,beta = 0.2
16,0.2,25,model1,0.5012276608910592,25,beta = 0.2
16,0.2,25,model2,0.4629902248985025,25,beta = 0.2
16,0.2,25,model3,0.7406920934695405,25,beta = 0.2
16,0.2,25,model4,0.04025344851582652,25,beta = 0.2
16,0.2,25,model5,0.01828828173089206,25,beta = 0.2
16,0.2,25,model6,0.1131164476044102,25,beta = 0.2
17,0.2,25,model1,0.06754336615807832,25,beta = 0.2
17,0.2,25,model2,0.807206784411503,25,beta = 0.2
17,0.2,25,model3,0.24051605251905003,25,beta = 0.2
17,0.2,25,model4,0.6660388367704914,25,beta = 0.2
17,0.2,25,model5,0.4374739811309113,25,beta = 0.2
17,0.2,25,model6,0.0902337961246258,25,beta = 0.2
18,0.2,25,model1,0.49093429985002757,25,beta = 0.2
18,0.2,25,model2,0.3159108047985192,25,beta = 0.2
18,0.2,25,model3,0.5170681747544024,25,beta = 0.2
18,0.2,25,model4,0.6397712011033052,25,beta = 0.2
18,0.2,25,model5,0.018608002406937288,25,beta = 0.2
18,0.2,25,model6,0.024302130334577666,25,beta = 0.2
19,0.2,25,model1,0.039973867347287875,25,beta = 0.2
19,0.2,25,model2,0.8016366372893445,25,beta = 0.2
19,0.2,25,model3,0.035200625161424456,25,beta = 0.2
19,0.2,25,model4,0.04788122758289017,25,beta = 0.2
19,0.2,25,model5,0.005248172296734818,25,beta = 0.2
19,0.2,25,model6,0.8015330135139089,25,beta = 0.2
20,0.2,25,model1,0.014061346996657858,25,beta = 0.2
20,0.2,25,model2,0.007333469164578332,25,beta = 0.2
20,0.2,25,model3,0.21106460471163113,25,beta = 0.2
20,0.2,25,model4,0.7760438441664017,25,beta = 0.2
20,0.2,25,model5,0.4128095341115835,25,beta = 0.2
20,0.2,25,model6,0.9743114376397237,25,beta = 0.2
21,0.2,25,model1,0.42132623483656406,25,beta = 0.2
21,0.2,25,model2,0.06734252691489642,25,beta = 0.2
21,0.2,25,model3,0.5055395804174541,25,beta = 0.2
21,0.2,25,model4,0.2394986554601267,25,beta = 0.2
21,0.2,25,model5,0.1793687002870703,25,beta = 0.2
21,0.2,25,model6,0.19332387728150086,25,beta = 0.2
22,0.2,25,model1,0.0809883509212021,25,beta = 0.2
22,0.2,25,model2,0.0635615213226581,25,beta = 0.2
22,0.2,25,model3,0.0014504837868882187,25,beta = 0.2
22,0.2,25,model4,0.4024352583170837,25,beta = 0.2
22,0.2,25,model5,0.037964222369573926,25,beta = 0.2
22,0.2,25,model6,0.11403990508137123,25,beta = 0.2
23,0.2,25,model1,0.36065280214167894,25,beta = 0.2
23,0.2,25,model2,0.04349819443588056,25,beta = 0.2
23,0.2,25,model3,0.04121183686467282,25,beta = 0.2
23,0.2,25,model4,0.012610397492953916,25,beta = 0.2
23,0.2,25,model5,0.48629221811882073,25,beta = 0.2
23,0.2,25,model6,0.21527300136474478,25,beta = 0.2
24,0.2,25,model1,0.21166090396440557,25,beta = 0.2
24,0.2,25,model2,0.8168467072923671,25,beta = 0.2
24,0.2,25,model3,0.5205775558455588,25,beta = 0.2
24,0.2,25,model4,0.16536744804886686,25,beta = 0.2
24,0.2,25,model5,0.49286768035267325,25,beta = 0.2
24,0.2,25,model6,0.5123877711087536,25,beta = 0.2
25,0.2,25,model1,0.04961273632389751,25,beta = 0.2
25,0.2,25,model2,0.024349586389134134,25,beta = 0.2
25,0.2,25,model3,0.18410671872324957,25,beta = 0.2
25,0.2,25,model4,0.6305306944008998,25,beta = 0.2
25,0.2,25,model5,0.12392995310665812,25,beta = 0.2
25,0.2,25,model6,0.8812965488443605,25,beta = 0.2
26,0.2,25,model1,0.6619835833650107,25,beta = 0.2
26,0.2,25,model2,0.19727013319928177,25,beta = 0.2
26,0.2,25,model3,0.0010535815708291908,25,beta = 0.2
26,0.2,25,model4,0.5791626987837784,25,beta = 0.2
26,0.2,25,model5,0.9578701197445532,25,beta = 0.2
26,0.2,25,model6,0.026181163082573757,25,beta = 0.2
27,0.2,25,model1,0.6653093632430654,25,beta = 0.2
27,0.2,25,model2,0.6641832707460864,25,beta = 0.2
27,0.2,25,model3,0.13861758159129406,25,beta = 0.2
27,0.2,25,model4,0.6886760281111752,25,beta = 0.2
27,0.2,25,model5,0.6940569414366653,25,beta = 0.2
27,0.2,25,model6,0.13404295955820167,25,beta = 0.2
28,0.2,25,model1,0.7801081349437862,25,beta = 0.2
28,0.2,25,model2,0.002927980294358701,25,beta = 0.2
28,0.2,25,model3,0.3311827582506065,25,beta = 0.2
28,0.2,25,model4,0.6516710851133592,25,beta = 0.2
28,0.2,25,model5,0.4981058365449057,25,beta = 0.2
28,0.2,25,model6,0.3419486239934577,25,beta = 0.2
29,0.2,25,model1,0.6262802791864137,25,beta = 0.2
29,0.2,25,model2,0.6018314782344503,25,beta = 0.2
29,0.2,25,model3,0.02475620120062732,25,beta = 0.2
29,0.2,25,model4,0.8045890131626348,25,beta = 0.2
29,0.2,25,model5,0.05897706650968825,25,beta = 0.2
29,0.2,25,model6,0.4176097595738907,25,beta = 0.2
30,0.2,25,model1,0.7147662071548817,25,beta = 0.2
30,0.2,25,model2,0.28995699752505444,25,beta = 0.2
30,0.2,25,model3,0.3439897005069973,25,beta = 0.2
30,0.2,25,model4,0.8413869313786976,25,beta = 0.2
30,0.2,25,model5,0.14554120600963563,25,beta = 0.2
30,0.2,25,model6,0.07222663167265647,25,beta = 0.2
31,0.2,25,model1,0.07607028891726293,25,beta = 0.2
31,0.2,25,model2,0.7880474074313626,25,beta = 0.2
31,0.2,25,model3,0.09258046355701942,25,beta = 0.2
31,0.2,25,model4,0.35175670432199124,25,beta = 0.2
31,0.2,25,model5,0.9378133094453011,25,beta = 0.2
31,0.2,25,model6,0.005400273983755796,25,beta = 0.2
32,0.2,25,model1,0.5554736872826209,25,beta = 0.2
32,0.2,25,model2,0.21255987084164776,25,beta = 0.2
32,0.2,25,model3,0.2134767421283221,25,beta = 0.2
32,0.2,25,model4,0.05350743963657338,25,beta = 0.2
32,0.2,25,model5,0.4208876398358804,25,beta = 0.2
32,0.2,25,model6,0.03448997092730523,25,beta = 0.2
33,0.2,25,model1,0.40128810998980213,25,beta = 0.2
33,0.2,25,model2,0.22184117683949167,25,beta = 0.2
33,0.2,25,model3,0.13606376059956835,25,beta = 0.2
33,0.2,25,model4,0.08070341124804202,25,beta = 0.2
33,0.2,25,model5,0.22004186570379047,25,beta = 0.2
33,0.2,25,model6,0.025006571291162023,25,beta = 0.2
34,0.2,25,model1,0.8171916773782878,25,beta = 0.2
34,0.2,25,model2,0.3801681293878102,25,beta = 0.2
34,0.2,25,model3,0.5732355240205018,25,beta = 0.2
34,0.2,25,model4,0.6258169410691385,25,beta = 0.2
34,0.2,25,model5,0.5694522653119956,25,beta = 0.2
34,0.2,25,model6,0.9618636662800196,25,beta = 0.2
35,0.2,25,model1,0.42652635347422185,25,beta = 0.2
35,0.2,25,model2,0.43796453414369874,25,beta = 0.2
35,0.2,25,model3,0.6604503907545574,25,beta = 0.2
35,0.2,25,model4,0.5972805246491593,25,beta = 0.2
35,0.2,25,model5,0.40546304412254575,25,beta = 0.2
35,0.2,25,model6,0.7893367624690157,25,beta = 0.2
36,0.2,25,model1,0.09989735898180704,25,beta = 0.2
36,0.2,25,model2,0.5392500623877803,25,beta = 0.2
36,0.2,25,model3,0.13290016576955163,25,beta = 0.2
36,0.2,25,model4,0.2716229407506063,25,beta = 0.2
36,0.2,25,model5,0.9831858052978572,25,beta = 0.2
36,0.2,25,model6,0.3301645361784237,25,beta = 0.2
37,0.2,25,model1,0.03283426625747889,25,beta = 0.2
37,0.2,25,model2,0.18882898937608644,25,beta = 0.2
37,0.2,25,model3,0.5705522584443059,25,beta = 0.2
37,0.2,25,model4,0.02238466285470199,25,beta = 0.2
37,0.2,25,model5,0.37119927045788037,25,beta = 0.2
37,0.2,25,model6,0.651092395078332,25,beta = 0.2
38,0.2,25,model1,0.0493259625512644,25,beta = 0.2
38,0.2,25,model2,0.4316497251832999,25,beta = 0.2
38,0.2,25,model3,0.8279883787007996,25,beta = 0.2
38,0.2,25,model4,0.3700948604731009,25,beta = 0.2
38,0.2,25,model5,0.012197393105605879,25,beta = 0.2
38,0.2,25,model6,0.0209289930798516,25,beta = 0.2
39,0.2,25,model1,0.5233156320659851,25,beta = 0.2
39,0.2,25,model2,0.9192942073823582,25,beta = 0.2
39,0.2,25,model3,0.11027745387462805,25,beta = 0.2
39,0.2,25,model4,0.4851850394998244,25,beta = 0.2
39,0.2,25,model5,0.09782875699684015,25,beta = 0.2
39,0.2,25,model6,0.162977503575541,25,beta = 0.2
40,0.2,25,model1,0.49813483713905804,25,beta = 0.2
40,0.2,25,model2,0.9419224747598429,25,beta = 0.2
40,0.2,25,model3,0.04106401174222672,25,beta = 0.2
40,0.2,25,model4,0.5372200257991473,25,beta = 0.2
40,0.2,25,model5,0.5973513514001114,25,beta = 0.2
40,0.2,25,model6,0.2286777001400372,25,beta = 0.2
41,0.2,25,model1,0.4729591009557885,25,beta = 0.2
41,0.2,25,model2,0.1547489530435699,25,beta = 0.2
41,0.2,25,model3,0.5733394941652759,25,beta = 0.2
41,0.2,25,model4,0.278619227377075,25,beta = 0.2
41,0.2,25,model5,0.10415749670744255,25,beta = 0.2
41,0.2,25,model6,0.37524140947631723,25,beta = 0.2
42,0.2,25,model1,0.3070190521847028,25,beta = 0.2
42,0.2,25,model2,0.7430783985697258,25,beta = 0.2
42,0.2,25,model3,0.2963802862707095,25,beta = 0.2
42,0.2,25,model4,0.30844634893837164,25,beta = 0.2
42,0.2,25,model5,0.12424300482757904,25,beta = 0.2
42,0.2,25,model6,0.8585469936794696,25,beta = 0.2
43,0.2,25,model1,0.4922221500649433,25,beta = 0.2
43,0.2,25,model2,0.24097567307106157,25,beta = 0.2
43,0.2,25,model3,0.23155853164477638,25,beta = 0.2
43,0.2,25,model4,0.664528592692901,25,beta = 0.2
43,0.2,25,model5,0.895949843695578,25,beta = 0.2
43,0.2,25,model6,0.5249904838400195,25,beta = 0.2
44,0.2,25,model1,0.6362357397072418,25,beta = 0.2
44,0.2,25,model2,0.8158145447832869,25,beta = 0.2
44,0.2,25,model3,0.33137351895843437,25,beta = 0.2
44,0.2,25,model4,0.20047199930958948,25,beta = 0.2
44,0.2,25,model5,0.30408997586783015,25,beta = 0.2
44,0.2,25,model6,0.09731011370908524,25,beta = 0.2
45,0.2,25,model1,0.8027919821930859,25,beta = 0.2
45,0.2,25,model2,0.17744944607710222,25,beta = 0.2
45,0.2,25,model3,0.13812589059244038,25,beta = 0.2
45,0.2,25,model4,0.3786585335077135,25,beta = 0.2
45,0.2,25,model5,0.6875251984142025,25,beta = 0.2
45,0.2,25,model6,0.1321640033284218,25,beta = 0.2
46,0.2,25,model1,0.37199511940292884,25,beta = 0.2
46,0.2,25,model2,0.12069982895916345,25,beta = 0.2
46,0.2,25,model3,0.18998319294461588,25,beta = 0.2
46,0.2,25,model4,0.0060971794550534475,25,beta = 0.2
46,0.2,25,model5,0.6503321553530144,25,beta = 0.2
46,0.2,25,model6,0.12459967568285688,25,beta = 0.2
47,0.2,25,model1,0.06854312426934489,25,beta = 0.2
47,0.2,25,model2,0.030825903544051732,25,beta = 0.2
47,0.2,25,model3,0.4341839715058262,25,beta = 0.2
47,0.2,25,model4,0.5616302338689838,25,beta = 0.2
47,0.2,25,model5,0.0025739416358567715,25,beta = 0.2
47,0.2,25,model6,0.5266874209510175,25,beta = 0.2
48,0.2,25,model1,0.612293218043257,25,beta = 0.2
48,0.2,25,model2,0.3926165917176402,25,beta = 0.2
48,0.2,25,model3,0.23411329044842544,25,beta = 0.2
48,0.2,25,model4,0.0341954066970523,25,beta = 0.2
48,0.2,25,model5,0.13071178988160664,25,beta = 0.2
48,0.2,25,model6,0.7579131930823777,25,beta = 0.2
49,0.2,25,model1,0.4412296931216496,25,beta = 0.2
49,0.2,25,model2,0.24067350295723677,25,beta = 0.2
49,0.2,25,model3,0.21395339040304862,25,beta = 0.2
49,0.2,25,model4,0.307045923567689,25,beta = 0.2
49,0.2,25,model5,0.0036234337670913233,25,beta = 0.2
49,0.2,25,model6,0.007167027326767175,25,beta = 0.2
50,0.2,25,model1,0.7902188450321216,25,beta = 0.2
50,0.2,25,model2,0.21298871415775245,25,beta = 0.2
50,0.2,25,model3,0.04129895842697919,25,beta = 0.2
50,0.2,25,model4,0.8519255038181358,25,beta = 0.2
50,0.2,25,model5,0.12457417972995552,25,beta = 0.2
50,0.2,25,model6,0.7546589656513969,25,beta = 0.2
